Frequency (Hz),Magnitude (dB),Phase (°)
198939.90269,13.084777489,100.96899402
213908.01181,11.176334394,98.838381954
230002.31175,9.3430402222,96.746815115
247307.53637,7.4949361675,95.019498422
265914.79485,5.6227533722,93.03901385
285922.05138,3.6728947085,90.896823815
307434.6409,1.8434441783,89.145365147
330565.82369,-0.0094337840688,86.818514324
355437.38166,-1.9518257194,84.73838871
382180.2595,-3.7194856982,82.758957993
410935.25411,-5.4603216934,81.332257492
441853.75584,-7.4120625416,78.350028065
475098.54558,-9.4214964976,76.849691307
510844.65171,-10.911413283,75.3629207
549280.27165,-12.871104744,73.722727208
590607.76269,-14.466504185,71.265813871
635044.70733,-16.191409988,67.175098503
682825.05883,-17.678016842,64.306025301
734200.37296,-18.676482761,56.393233971
789441.13237,-19.405617448,48.015631262
848838.17065,-20.927161781,50.67977591
912704.20354,-21.902346928,40.579933659
981375.47527,-23.299812028,32.766966089
1055213.5289,-24.427337401,17.548530184
1134607.1098,-23.44896294,9.627849008
1219974.2121,-25.73400714,7.6022427443
1311764.2798,-27.19836084,-0.2432188664
1410460.5726,-29.427306749,9.3163258946
1516582.7104,-29.384457189,-15.235705748
1630689.409,-30.553607768,-10.979163181
1753381.4214,-29.318603089,-8.7525374116
1885304.7013,-29.165430576,-1.9115015258
2027153.803,-31.222243773,5.9316775651
2179675.5391,-28.829398842,2.2498799454
2343672.9116,-35.15163379,-8.3572178552
2520009.3399,-29.658162349,-17.691106905
2709613.2066,-30.181095032,-25.387446475
2913482.7452,-29.844000533,-37.926529077
3132691.2955,-27.473077399,-26.388713831
3368392.9548,-28.358226983,-53.713980547
3621828.6539,-29.807855843,-48.023923696
3894332.6905,-29.523025618,-61.725180959
4187339.7539,-30.82912764,-53.864595453
4502392.4785,-30.724198614,-99.508152644
4841149.5655,-32.447892647,-46.569295237
5205394.5159,-30.43989646,-85.142298307
5597045.0199,-33.427440703,-72.341284117
6018163.0535,-48.651086318,-109.41593356
6470965.7346,-29.115359125,-95.541591923
6957836.9955,-38.825161938,-58.600476963
7481340.1339,-36.619308101,-108.0414916
8044231.3086,-37.005707523,-124.49697864
8649474.0498,-40.509576471,-126.38984702
9300254.862,-35.490557294,-136.47810062
10000000.0,-33.295544073,-115.72646378
5.0,27.179045128,-161.04523991
5.376197,28.638851525,-170.56206049
5.780698,29.994964047,179.62112217
6.215634,31.134894053,170.48978358
6.683295,32.171212755,161.38023949
7.186141,33.163573745,151.8110805
7.726822,33.972966578,143.17831174
8.308183,34.734449172,134.42311877
8.933285,35.391882933,126.19325844
9.60542,35.956289142,118.48449362
10.328125,36.469238783,110.9693606
11.105207,36.90893344,104.02884245
11.940755,37.301207046,97.379390041
12.83917,37.651162666,91.065458426
13.805181,37.948005447,85.304365081
14.843874,38.219326608,79.702787882
15.960717,38.456297909,74.491367301
17.161591,38.66225132,69.644351639
18.452818,38.84792879,65.038536095
19.841196,39.011001804,60.688803721
21.334035,39.158055927,56.625878542
22.939194,39.281866403,52.822474454
24.665124,39.395300478,49.31842536
26.520912,39.491784998,46.002078707
28.516328,39.577471297,42.862857582
30.661878,39.65155638,39.970492456
32.968858,39.717599505,37.250246301
35.449413,39.775242175,34.71989931
38.116604,39.826859323,32.369471196
40.984473,39.873429704,30.148801518
44.068118,39.912465841,28.082348225
47.383775,39.946546291,26.150396246
50.948899,39.976175553,24.383960231
54.782261,40.004613835,22.697071367
58.904043,40.02961182,21.133148927
63.335945,40.049761466,19.666165073
68.1013,40.068216914,18.334500572
73.225198,40.087008144,17.077208516
78.734614,40.097346514,15.900283859
84.658555,40.109776273,14.792171989
91.02821,40.118478962,13.789026907
97.877114,40.132000853,12.819147701
105.241324,40.139747852,11.923081747
113.159613,40.148975866,11.121927137
121.673669,40.155040312,10.358289702
130.828317,40.16101203,9.6257334429
140.671754,40.165472385,8.9765022376
151.255806,40.169126714,8.3307091096
162.636194,40.173386149,7.7619781584
174.872836,40.178172871,7.2224623809
188.030155,40.181939216,6.7127474096
202.177421,40.185409591,6.2542316556
217.389119,40.185862977,5.8142448269
233.745336,40.189291571,5.4242400997
251.332183,40.189330904,5.0297104168
270.242253,40.191354069,4.6940739903
290.575105,40.193379484,4.3623341245
312.437787,40.194797903,4.0706528273
335.945403,40.196765466,3.7695358242
361.221717,40.197077939,3.5179782448
388.399805,40.199486334,3.2665219945
417.622754,40.199273059,3.0567160888
449.044419,40.202085545,2.8313628545
482.830229,40.203811336,2.6384265633
519.158062,40.201350631,2.4512465442
558.219178,40.202903499,2.2962861846
600.219227,40.203294405,2.1158202886
645.379332,40.204608393,1.9645887954
693.937253,40.206437844,1.8300139611
746.148642,40.20649004,1.7136101156
802.288381,40.205128704,1.6025579991
862.652038,40.205614478,1.477355508
927.557418,40.208444417,1.3761535379
997.346235,40.207752238,1.2777022221
1072.385919,40.207093376,1.1914841856
1153.071539,40.208823187,1.1029811118
1239.827893,40.208748872,1.0207792924
1333.111739,40.21181809,0.93708181118
1433.414201,40.208927743,0.88707360156
1541.263354,40.209812618,0.79633308408
1657.227009,40.20999316,0.75375989534
1781.915693,40.20847247,0.69886057361
1915.985873,40.209818284,0.64026744557
2060.143406,40.21118488,0.58192969053
2215.147258,40.209213367,0.53479892675
2381.8135,40.209432209,0.49640613126
2561.019601,40.209411146,0.47079307366
2753.709054,40.209448955,0.42664772693
2960.896335,40.212312677,0.39456961457
3183.672253,40.214095985,0.36674894512
3423.209687,40.217040424,0.32866320194
3680.769761,40.214136056,0.28717742227
3957.708488,40.217332643,0.23803115363
4255.483905,40.219531876,0.20120923952
4575.663752,40.216634125,0.22794030059
4919.933722,40.219021593,0.18606154438
5290.106341,40.218513727,0.166837448
5688.130508,40.219071386,0.12368342818
6116.101754,40.218511138,0.089828116334
6576.27328,40.222063437,0.063753745122
7071.067812,40.221528101,0.02170457556
7603.090363,40.222911952,0.034610126587
8175.141946,40.22634926,0.037404273262
8790.234319,40.220924318,0.012893127351
9451.605842,40.223176248,-0.053672551629
10162.73853,40.226034107,-0.063646463208
10927.376379,40.230045734,-0.078961278013
11749.545084,40.233116949,-0.097643104849
12633.573228,40.232559062,-0.12268979026
13584.115076,40.233293366,-0.13479808176
14606.175075,40.232111098,-0.24472308879
15705.134205,40.228211652,-0.23880109492
16886.778307,40.238564468,-0.26896773034
18157.328544,40.237917559,-0.35394885655
19523.474155,40.236265775,-0.41715178239
20992.407676,40.243948563,-0.44182169259
22571.862801,40.248382692,-0.4969345493
24270.155104,40.252609489,-0.5594444972
26096.225818,40.249990367,-0.57723730997
28059.688906,40.253423912,-0.66746532509
30170.881683,40.247116676,-0.7287558319
32440.919233,40.257373445,-0.81351104088
34881.752935,40.256595545,-0.89954187492
37506.233381,40.26015697,-0.99989470485
40328.178031,40.268220512,-1.0735017569
43362.443964,40.264186308,-1.1998890883
46625.006097,40.259179315,-1.2621943599
50133.041286,40.252303855,-1.3874509737
53905.018765,40.255249745,-1.553307853
57960.797381,40.256352636,-1.6725634962
62321.730148,40.255731861,-1.822808676
67010.776664,40.252132089,-1.9644259135
72052.623996,40.259800134,-2.0733959414
77473.816648,40.259252612,-2.2906449954
83302.896316,40.260729428,-2.4608220476
89570.552153,40.258465417,-2.6319336409
96309.782347,40.255391048,-2.8663378348
103556.06785,40.257408607,-3.0471276583
111347.55916,40.257468307,-3.3055932899
119725.27722,40.267310074,-3.5684866121
128733.32936,40.266339744,-3.8562589023
138419.14148,40.264062721,-4.1217052092
148833.70782,40.260113475,-4.4682694088
160031.85937,40.261943905,-4.7831398569
172072.55258,40.263542162,-5.1712724726
185019.17972,40.262859056,-5.5656746954
198939.90269,40.263133897,-5.9490257756
213908.01181,40.264100132,-6.443144125
230002.31175,40.264916804,-6.9615938693
247307.53637,40.267119966,-7.4962001647
265914.79485,40.267397401,-8.1073053439
285922.05138,40.26590999,-8.6638492108
307434.6409,40.262416261,-9.3238633605
330565.82369,40.262619312,-10.084332169
355437.38166,40.265215108,-10.828646686
382180.2595,40.263341898,-11.687681943
410935.25411,40.263178813,-12.560237276
441853.75584,40.26163227,-13.526295897
475098.54558,40.261642969,-14.577055037
510844.65171,40.250368978,-15.692553028
549280.27165,40.249815295,-16.911673498
590607.76269,40.245478063,-18.23270848
635044.70733,40.239721442,-19.630871839
682825.05883,40.230905691,-21.205050448
734200.37296,40.224319758,-22.868288107
789441.13237,40.208810492,-24.667821135
848838.17065,40.190621843,-26.620057483
912704.20354,40.168604619,-28.752182454
981375.47527,40.138258449,-31.06731491
1055213.5289,40.101159638,-33.51155173
1134607.1098,40.051003142,-36.238591584
1219974.2121,39.985982653,-39.177898813
1311764.2798,39.901063192,-42.333310475
1410460.5726,39.801597875,-45.766135839
1516582.7104,39.675079679,-49.456105611
1630689.409,39.512089004,-53.393682638
1753381.4214,39.315073321,-57.546334854
1885304.7013,39.07079637,-62.033777334
2027153.803,38.769031569,-66.725565987
2179675.5391,38.418360549,-71.539912287
2343672.9116,38.001518741,-76.509988744
2520009.3399,37.520696153,-81.582756215
2709613.2066,36.97822578,-86.640635311
2913482.7452,36.375983213,-91.703446682
3132691.2955,35.71007918,-96.65528044
3368392.9548,35.00015212,-101.48545946
3621828.6539,34.235485653,-106.11499898
3894332.6905,33.442548279,-110.62753841
4187339.7539,32.617538824,-114.90114974
4502392.4785,31.776514588,-118.97757901
4841149.5655,30.921691008,-122.91518587
5205394.5159,30.048926266,-126.66853673
5597045.0199,29.193478268,-130.26085682
6018163.0535,28.340224692,-133.73505635
6470965.7346,27.503084005,-137.17499943
6957836.9955,26.679992694,-140.49473304
7481340.1339,25.899331681,-143.80716867
8044231.3086,25.129861815,-147.08716526
8649474.0498,24.420702495,-150.40757383
9300254.862,23.759276652,-153.80618252
10000000.0,23.160866235,-157.36515477
5.0,27.109032981,-161.1108979
5.376197,28.602143061,-170.74274614
5.780698,29.975888372,179.42784262
6.215634,31.126269431,170.27942637
6.683295,32.17299082,161.17615387
7.186141,33.168741461,151.62057377
7.726822,33.985653353,143.00951952
8.308183,34.747724457,134.26698214
8.933285,35.404306413,126.04935779
9.60542,35.971798089,118.35953413
10.328125,36.484049037,110.81640324
11.105207,36.925953816,103.91586813
11.940755,37.321364753,97.266037904
12.83917,37.667717002,90.943450319
13.805181,37.964997164,85.191617321
14.843874,38.23660803,79.611576723
15.960717,38.474927536,74.396521809
17.161591,38.679114861,69.549911823
18.452818,38.865652249,64.94310165
19.841196,39.027720237,60.615712289
21.334035,39.169648346,56.567140873
22.939194,39.29635264,52.761812084
24.665124,39.408681107,49.246468896
26.520912,39.507263547,45.951214015
28.516328,39.593238334,42.792376765
30.661878,39.668922141,39.917442621
32.968858,39.734895332,37.211438801
35.449413,39.790668515,34.690257999
38.116604,39.843744976,32.314881651
40.984473,39.88740033,30.115810027
44.068118,39.928579297,28.033195888
47.383775,39.962311511,26.124122069
50.948899,39.993410395,24.335577992
54.782261,40.019209284,22.637831278
58.904043,40.042391284,21.105012494
63.335945,40.064599245,19.647176372
68.1013,40.082615726,18.294263122
73.225198,40.099138179,17.044986116
78.734614,40.115108192,15.871428137
84.658555,40.124593747,14.762814712
91.02821,40.136249796,13.746720253
97.877114,40.14459774,12.790170281
105.241324,40.154903455,11.903920261
113.159613,40.16181998,11.077136024
121.673669,40.170438618,10.29533525
130.828317,40.174667304,9.5869616331
140.671754,40.178458028,8.9194739425
151.255806,40.186005754,8.3046773775
162.636194,40.188799791,7.7213124743
174.872836,40.192193245,7.1881817914
188.030155,40.194020953,6.6890296866
202.177421,40.199917769,6.2160413855
217.389119,40.200020106,5.7708673634
233.745336,40.202157025,5.362003457
251.332183,40.204586089,4.9901168421
270.242253,40.206578514,4.6306442296
290.575105,40.207533504,4.2979135948
312.437787,40.210308251,3.9908359678
335.945403,40.210986053,3.7023876461
361.221717,40.213118026,3.4475433578
388.399805,40.215872433,3.2030785277
417.622754,40.213817902,2.9707289605
449.044419,40.216319986,2.7458379595
482.830229,40.21459576,2.5391927255
519.158062,40.214956352,2.3596185995
558.219178,40.215725003,2.1673609026
600.219227,40.219308398,1.9987627254
645.379332,40.218315091,1.8221621088
693.937253,40.218615327,1.7026542887
746.148642,40.218567924,1.5658807141
802.288381,40.222413028,1.4458603943
862.652038,40.220027952,1.3106625432
927.557418,40.219848843,1.2040917879
997.346235,40.220765495,1.0918999963
1072.385919,40.221572681,0.96330333348
1153.071539,40.220392496,0.89733417678
1239.827893,40.223845931,0.7841677967
1333.111739,40.223550186,0.69387960286
1433.414201,40.221727289,0.59646071914
1541.263354,40.221928575,0.5083155288
1657.227009,40.225451969,0.43117768682
1781.915693,40.224196794,0.35076114638
1915.985873,40.22630742,0.27354944042
2060.143406,40.22509047,0.2170576092
2215.147258,40.225017518,0.12436672707
2381.8135,40.224428477,0.054661792984
2561.019601,40.226083772,-0.037019987909
2753.709054,40.225946848,-0.10023743867
2960.896335,40.225983058,-0.18172101513
3183.672253,40.233212612,-0.23031192958
3423.209687,40.234212592,-0.33802996263
3680.769761,40.228741765,-0.4226725335
3957.708488,40.233619569,-0.50629721836
4255.483905,40.228461574,-0.6019092264
4575.663752,40.235617236,-0.68615132725
4919.933722,40.233143199,-0.76776308824
5290.106341,40.234342806,-0.86479818897
5688.130508,40.231272136,-0.97329167876
6116.101754,40.234749665,-1.082643896
6576.27328,40.236115011,-1.1914139101
7071.067812,40.23742487,-1.3140510347
7603.090363,40.239817681,-1.4063403035
8175.141946,40.237402489,-1.5379079901
8790.234319,40.237980013,-1.6660178312
9451.605842,40.239234444,-1.8542560301
10162.73853,40.241704021,-1.9638502738
10927.376379,40.245123305,-2.1545425412
11749.545084,40.242797298,-2.2920055386
12633.573228,40.244842708,-2.4832771576
13584.115076,40.249434846,-2.7173208021
14606.175075,40.246770678,-2.9604602174
15705.134205,40.248598974,-3.2478641838
16886.778307,40.248533151,-3.4621118885
18157.328544,40.254322927,-3.7497933277
19523.474155,40.258959271,-4.0534018316
20992.407676,40.257136705,-4.3926700268
22571.862801,40.263145435,-4.7418455809
24270.155104,40.264673847,-5.1346479639
26096.225818,40.263567809,-5.5253831037
28059.688906,40.265008312,-5.9554120075
30170.881683,40.262030488,-6.4489092144
32440.919233,40.266045426,-6.9537382702
34881.752935,40.273016451,-7.481882412
37506.233381,40.281634737,-8.1370405848
40328.178031,40.282120114,-8.6984128125
43362.443964,40.275299435,-9.3759207775
46625.006097,40.269014082,-10.127228692
50133.041286,40.271848519,-10.865808927
53905.018765,40.275284277,-11.740301509
57960.797381,40.270780069,-12.620323729
62321.730148,40.273590132,-13.57170107
67010.776664,40.273947991,-14.609065793
72052.623996,40.271386264,-15.737935911
77473.816648,40.271703073,-16.930673155
83302.896316,40.276874076,-18.213834364
89570.552153,40.274859672,-19.612651563
96309.782347,40.27549247,-21.130455559
103556.06785,40.270543749,-22.684933812
111347.55916,40.273818606,-24.406968781
119725.27722,40.271293768,-26.296862438
128733.32936,40.275027746,-28.29893874
138419.14148,40.274438392,-30.450125322
148833.70782,40.269875416,-32.740616662
160031.85937,40.273559232,-35.235953167
172072.55258,40.275340229,-37.891748578
185019.17972,40.269916153,-40.840541561
198939.90269,40.267761274,-43.930007673
213908.01181,40.272733955,-47.364570957
230002.31175,40.275215999,-51.055084153
247307.53637,40.262576606,-55.00562408
265914.79485,40.263046633,-59.253350228
285922.05138,40.258495754,-63.863627834
307434.6409,40.256654199,-68.865627954
330565.82369,40.24319988,-74.363449228
355437.38166,40.231875529,-80.30881878
382180.2595,40.217686925,-86.764932168
410935.25411,40.191481537,-93.869791589
441853.75584,40.163733073,-101.6087617
475098.54558,40.111259015,-110.18945363
510844.65171,40.031339702,-119.63635503
549280.27165,39.913876897,-130.18410109
590607.76269,39.723057487,-141.93264574
635044.70733,39.421461855,-155.04682507
682825.05883,38.950929665,-169.47720588
734200.37296,38.250613336,174.72400744
789441.13237,37.235547419,158.00514409
848838.17065,35.882157415,140.97581393
912704.20354,34.192634566,124.17782573
981375.47527,32.214868362,108.16203959
1055213.5289,30.018019801,93.166491772
1134607.1098,27.663095244,79.238113546
1219974.2121,25.200813178,66.307908647
1311764.2798,22.653506491,54.189046438
1410460.5726,20.073272551,42.694744723
1516582.7104,17.434138746,31.740110509
1630689.409,14.74373572,21.287881797
1753381.4214,12.025662676,11.065112081
1885304.7013,9.1985119748,1.0846807226
2027153.803,6.4163505778,-8.4282673409
2179675.5391,3.5062088557,-18.119680096
2343672.9116,0.5129495383,-27.661118609
2520009.3399,-2.461386331,-35.858995454
2709613.2066,-5.6102365503,-45.178262063
2913482.7452,-8.7705434081,-54.986295373
3132691.2955,-11.705887423,-59.791225299
3368392.9548,-15.10790579,-71.106779829
3621828.6539,-18.835331806,-74.697585134
3894332.6905,-21.006409522,-83.281399739
4187339.7539,-24.220918781,-75.40252218
4502392.4785,-26.3821692,-85.754029084
4841149.5655,-33.558534877,-114.2799282
5205394.5159,-37.522933813,-113.87263634
5597045.0199,-38.495526393,-120.20094421
6018163.0535,-41.460874677,-25.98338646
6470965.7346,-36.418526551,-147.66991748
6957836.9955,-46.543910595,-60.158780536
7481340.1339,-37.869344455,-153.40840903
8044231.3086,-47.860073639,-86.439670307
8649474.0498,-50.513913996,-121.98499251
9300254.862,-41.999412534,124.00815544
10000000.0,-41.84370226,-91.642091967
5.0,27.065441789,-160.3130826
5.376197,28.566289001,-170.02168727
5.780698,29.943285758,-179.94999739
6.215634,31.098828842,170.86315037
6.683295,32.146942292,161.68115186
7.186141,33.147223854,152.09939121
7.726822,33.967687493,143.43375679
8.308183,34.730371603,134.65830898
8.933285,35.39203967,126.39396323
9.60542,35.960215019,118.65752165
10.328125,36.474659577,111.08521166
11.105207,36.914866731,104.14516209
11.940755,37.307487637,97.477416992
12.83917,37.658157547,91.126149659
13.805181,37.955418895,85.382202864
14.843874,38.223893922,79.775452904
15.960717,38.463290063,74.517693258
17.161591,38.669965013,69.66192738
18.452818,38.855848161,65.075165825
19.841196,39.017383802,60.693112817
21.334035,39.16124399,56.639077074
22.939194,39.288432956,52.843517006
24.665124,39.398127324,49.309844198
26.520912,39.495360265,45.981131402
28.516328,39.583309065,42.814565337
30.661878,39.656575974,39.951698019
32.968858,39.721637619,37.236069907
35.449413,39.78166887,34.697224858
38.116604,39.83110353,32.337040021
40.984473,39.875165564,30.095535494
44.068118,39.91585136,28.028958068
47.383775,39.951661155,26.107810923
50.948899,39.981482836,24.323572887
54.782261,40.007581053,22.623565228
58.904043,40.031150949,21.07955192
63.335945,40.055826468,19.60414345
68.1013,40.069247299,18.252350239
73.225198,40.084520374,16.979955867
78.734614,40.100334267,15.813259014
84.658555,40.112433068,14.711487893
91.02821,40.125736919,13.681538849
97.877114,40.13427513,12.706958436
105.241324,40.140085321,11.810938284
113.159613,40.150650261,10.972392269
121.673669,40.160690428,10.189295376
130.828317,40.159894127,9.4763032787
140.671754,40.167584197,8.7961437948
151.255806,40.17174724,8.1737727207
162.636194,40.178214082,7.5586724579
174.872836,40.179391405,7.0146450111
188.030155,40.183594775,6.5046908724
202.177421,40.184787208,6.0374544733
217.389119,40.188880534,5.5653491663
233.745336,40.193602083,5.1326386526
251.332183,40.19549915,4.7559400638
270.242253,40.195691247,4.3738331006
290.575105,40.19345811,4.0216261528
312.437787,40.198467132,3.6874599136
335.945403,40.202254104,3.3788700229
361.221717,40.199544222,3.1067105758
388.399805,40.200949206,2.8215286583
417.622754,40.201284835,2.5419755268
449.044419,40.204156998,2.3036533413
482.830229,40.203669497,2.0715409061
519.158062,40.206711045,1.8487697875
558.219178,40.203480823,1.6306984677
600.219227,40.206035145,1.4202192248
645.379332,40.205200485,1.232156262
693.937253,40.208059895,1.0298157443
746.148642,40.206577394,0.86155822682
802.288381,40.210545564,0.65759650958
862.652038,40.209368621,0.48203408561
927.557418,40.20787015,0.29442891647
997.346235,40.210909802,0.11792265834
1072.385919,40.213047653,-0.06388207322
1153.071539,40.208508192,-0.22863734792
1239.827893,40.20837682,-0.41676243863
1333.111739,40.208057947,-0.6033940721
1433.414201,40.208990819,-0.78443099984
1541.263354,40.210106402,-0.97712889378
1657.227009,40.210830299,-1.1594889869
1781.915693,40.209552126,-1.3728621045
1915.985873,40.212412659,-1.5870793239
2060.143406,40.212414575,-1.8026829516
2215.147258,40.210702405,-2.0254423527
2381.8135,40.210229507,-2.2582181134
2561.019601,40.211264694,-2.5189375007
2753.709054,40.207993583,-2.7785511843
2960.896335,40.209189231,-3.0495313751
3183.672253,40.214279734,-3.3688848585
3423.209687,40.216975255,-3.6644843474
3680.769761,40.217647934,-4.0073723991
3957.708488,40.219440775,-4.3594746091
4255.483905,40.21949624,-4.706747637
4575.663752,40.214801201,-5.0898886122
4919.933722,40.218427555,-5.5454777586
5290.106341,40.21169795,-5.9729916812
5688.130508,40.216445412,-6.4963930625
6116.101754,40.210994722,-6.9810847126
6576.27328,40.210418984,-7.5425263832
7071.067812,40.212364813,-8.0992822144
7603.090363,40.215125271,-8.7427177446
8175.141946,40.210683432,-9.4485106321
8790.234319,40.214041819,-10.172839473
9451.605842,40.214594962,-10.968755949
10162.73853,40.214711081,-11.832286267
10927.376379,40.215166935,-12.709841785
11749.545084,40.210213469,-13.667149102
12633.573228,40.213992757,-14.739066451
13584.115076,40.211447584,-15.874279935
14606.175075,40.207764998,-17.119051894
15705.134205,40.203582622,-18.402696983
16886.778307,40.206318153,-19.798168835
18157.328544,40.20460041,-21.355604962
19523.474155,40.200664632,-22.963629429
20992.407676,40.197838471,-24.723015669
22571.862801,40.195346412,-26.630363402
24270.155104,40.19863641,-28.691994047
26096.225818,40.189524561,-30.873659152
28059.688906,40.183477328,-33.254595765
30170.881683,40.168481159,-35.871005013
32440.919233,40.163886047,-38.658912201
34881.752935,40.154586365,-41.672007216
37506.233381,40.146335114,-44.936556185
40328.178031,40.125716161,-48.502258195
43362.443964,40.100590152,-52.369871401
46625.006097,40.071950056,-56.572275531
50133.041286,40.033145726,-61.191009929
53905.018765,39.986023577,-66.276291386
57960.797381,39.918137557,-71.834596577
62321.730148,39.830171509,-78.013721724
67010.776664,39.698575418,-84.752822104
72052.623996,39.510260203,-92.261673038
77473.816648,39.252277718,-100.47982796
83302.896316,38.881235322,-109.42686983
89570.552153,38.373247967,-119.06602575
96309.782347,37.693609987,-129.2114255
103556.06785,36.825433448,-139.67225455
111347.55916,35.755564903,-150.11521652
119725.27722,34.492494569,-160.24240375
128733.32936,33.065426871,-169.84571016
138419.14148,31.508090397,-178.73831658
148833.70782,29.841486794,173.07716364
160031.85937,28.106366523,165.5779212
172072.55258,26.317664956,158.76688354
185019.17972,24.502045857,152.53988498
198939.90269,22.65574877,146.86971473
213908.01181,20.797380323,141.69438439
230002.31175,18.934703402,136.81164886
247307.53637,17.047256733,132.40797626
265914.79485,15.188779215,128.28891474
285922.05138,13.309602228,124.2964257
307434.6409,11.444221402,120.67613307
330565.82369,9.5391605223,117.18360885
355437.38166,7.6704828175,113.94987752
382180.2595,5.7622136715,110.76811171
410935.25411,3.9421483943,107.62385612
441853.75584,2.0376511946,104.34454593
475098.54558,0.12734895347,101.62235219
510844.65171,-1.784144268,98.878986893
549280.27165,-3.5970541127,95.917908097
590607.76269,-5.4574599724,93.289033867
635044.70733,-7.4224723684,90.435013894
682825.05883,-9.2972503571,88.593469881
734200.37296,-11.107721213,84.228675917
789441.13237,-13.123848336,81.660083892
848838.17065,-15.350029212,76.113446785
912704.20354,-17.099760113,72.883945948
981375.47527,-18.09250614,70.254114336
1055213.5289,-20.777257388,66.525797655
1134607.1098,-22.611713095,67.023168185
1219974.2121,-23.821701594,54.90785038
1311764.2798,-26.955736486,77.226846925
1410460.5726,-28.47314614,58.565090779
1516582.7104,-30.544668949,53.570739872
1630689.409,-37.11092761,12.113047296
1753381.4214,-35.692857129,61.234868886
1885304.7013,-34.617961095,57.975288923
2027153.803,-40.008011866,-18.095780008
2179675.5391,-45.369897853,43.682643849
2343672.9116,-39.017739523,15.70769469
2520009.3399,-55.008749414,-141.28507817
2709613.2066,-41.10021066,-13.384626432
2913482.7452,-55.066451005,143.91174629
3132691.2955,-47.084692798,-146.31991819
3368392.9548,-45.935797707,-66.794295369
3621828.6539,-33.541736233,6.8918053193
3894332.6905,-46.247083486,9.5730742527
4187339.7539,-33.276013992,-71.773548617
4502392.4785,-47.249534797,-84.756992672
4841149.5655,-38.757552649,-60.397525041
5205394.5159,-40.31863118,-5.9604286086
5597045.0199,-37.250512147,-4.422759611
6018163.0535,-54.713949945,166.39998259
6470965.7346,-37.967289358,-34.210370558
6957836.9955,-42.909469251,-91.15298159
7481340.1339,-50.346259115,47.233590289
8044231.3086,-35.853214498,17.851240486
8649474.0498,-49.944304748,-35.504717997
9300254.862,-47.897116924,-25.439686768
10000000.0,-49.360004542,24.317598763
5.0,27.053352821,-160.13675328
5.376197,28.56150202,-169.86739239
5.780698,29.939865619,-179.80549415
6.215634,31.097004205,170.99423854
6.683295,32.14629075,161.82624608
7.186141,33.14992848,152.19768273
7.726822,33.969683978,143.53019119
8.308183,34.73371085,134.72325272
8.933285,35.395195227,126.4448677
9.60542,35.963163749,118.70250747
10.328125,36.480007083,111.15635927
11.105207,36.921825486,104.18956718
11.940755,37.315317381,97.510293843
12.83917,37.66288413,91.143477984
13.805181,37.960043397,85.384525494
14.843874,38.231732624,79.767005722
15.960717,38.470345485,74.524938584
17.161591,38.674752446,69.658836152
18.452818,38.858899764,65.03735896
19.841196,39.022640007,60.675852154
21.334035,39.166571816,56.610225707
22.939194,39.292612502,52.78842351
24.665124,39.402611246,49.273500978
26.520912,39.499022624,45.934507667
28.516328,39.586797599,42.78700848
30.661878,39.660128297,39.889019457
32.968858,39.725485216,37.165279162
35.449413,39.786109337,34.614095763
38.116604,39.835392804,32.253679111
40.984473,39.881198405,30.022307799
44.068118,39.920582594,27.943318342
47.383775,39.956429277,25.987662338
50.948899,39.985392656,24.199686839
54.782261,40.012571641,22.481836924
58.904043,40.037562018,20.943513995
63.335945,40.057062905,19.4629997
68.1013,40.077290277,18.094481752
73.225198,40.093093441,16.794224587
78.734614,40.105684648,15.60054808
84.658555,40.117207484,14.505898886
91.02821,40.13117621,13.455411816
97.877114,40.138589241,12.481505071
105.241324,40.148074127,11.540284098
113.159613,40.153801985,10.686679465
121.673669,40.163406448,9.8975551995
130.828317,40.167203633,9.1532360343
140.671754,40.173063062,8.4410294232
151.255806,40.177700759,7.7758744595
162.636194,40.180118918,7.1733239775
174.872836,40.186327882,6.5774906644
188.030155,40.188511719,6.0389428084
202.177421,40.190770248,5.5332470649
217.389119,40.194734589,5.0286924084
233.745336,40.194584332,4.5694058436
251.332183,40.196614868,4.1192777681
270.242253,40.198638585,3.701896977
290.575105,40.199677771,3.2886137036
312.437787,40.201052328,2.9207846384
335.945403,40.201562057,2.5491205377
361.221717,40.204905782,2.1881847319
388.399805,40.205072741,1.8563104325
417.622754,40.207672934,1.511325642
449.044419,40.208448592,1.1829326881
482.830229,40.209174521,0.85607167256
519.158062,40.208014208,0.54886757498
558.219178,40.208230775,0.22318328218
600.219227,40.207508621,-0.080421889941
645.379332,40.210143377,-0.38298831605
693.937253,40.209843885,-0.70613327447
746.148642,40.209727155,-1.0332345112
802.288381,40.213840558,-1.3557921747
862.652038,40.21210594,-1.6711454202
927.557418,40.213230577,-2.0257776324
997.346235,40.213446977,-2.3555424067
1072.385919,40.210809716,-2.7397654295
1153.071539,40.210762892,-3.10225955
1239.827893,40.210812461,-3.5161787569
1333.111739,40.211178581,-3.9291803357
1433.414201,40.211483596,-4.3560431037
1541.263354,40.212389755,-4.8106170703
1657.227009,40.211919192,-5.2981939413
1781.915693,40.213556378,-5.8241235859
1915.985873,40.211104614,-6.3658343362
2060.143406,40.209673782,-6.9292930119
2215.147258,40.208631142,-7.5398707482
2381.8135,40.207034436,-8.1883215985
